NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	Details ...	102	0.49032643	1.6409518	0.0	0.046449162	0.385	2030	tags=33%, list=19%, signal=41%	
KEGG_INSULIN_SIGNALING_PATHWAY	KEGG_INSULIN_SIGNALING_PATHWAY	Details ...	111	0.47919118	1.6317966	0.0	0.04759884	0.412	1601	tags=23%, list=15%, signal=27%	
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	Details ...	30	0.5881468	1.5799704	0.009983361	0.07822349	0.606	973	tags=30%, list=9%, signal=33%	
KEGG_JAK_STAT_SIGNALING_PATHWAY	KEGG_JAK_STAT_SIGNALING_PATHWAY	Details ...	69	0.4889659	1.562348	0.0064935065	0.08783776	0.675	1601	tags=26%, list=15%, signal=31%	
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	Details ...	30	0.5717541	1.5546623	0.019543974	0.08874847	0.707	595	tags=20%, list=6%, signal=21%	
KEGG_LONG_TERM_POTENTIATION	KEGG_LONG_TERM_POTENTIATION	Details ...	50	0.5160034	1.553641	0.009787928	0.083746165	0.711	1986	tags=26%, list=19%, signal=32%	
KEGG_GNRH_SIGNALING_PATHWAY	KEGG_GNRH_SIGNALING_PATHWAY	Details ...	71	0.48660386	1.544908	0.01244168	0.08618739	0.745	2485	tags=37%, list=23%, signal=48%	
KEGG_PROSTATE_CANCER	KEGG_PROSTATE_CANCER	Details ...	77	0.4671999	1.5190762	0.00761035	0.10401093	0.826	1107	tags=18%, list=10%, signal=20%	
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	Details ...	60	0.48688713	1.4981401	0.022900764	0.11869299	0.872	1986	tags=30%, list=19%, signal=37%	
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	Details ...	57	0.48350784	1.471406	0.023659306	0.14250143	0.929	1703	tags=28%, list=16%, signal=33%	
KEGG_VEGF_SIGNALING_PATHWAY	KEGG_VEGF_SIGNALING_PATHWAY		57	0.47244838	1.4541894	0.03125	0.15581815	0.949	1703	tags=26%, list=16%, signal=31%	
KEGG_CALCIUM_SIGNALING_PATHWAY	KEGG_CALCIUM_SIGNALING_PATHWAY		91	0.44052064	1.4409308	0.02111614	0.16634016	0.968	2513	tags=34%, list=24%, signal=44%	
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY		63	0.45704618	1.4203063	0.04115854	0.18554348	0.985	1892	tags=29%, list=18%, signal=35%	
KEGG_NON_SMALL_CELL_LUNG_CANCER	KEGG_NON_SMALL_CELL_LUNG_CANCER		48	0.47265267	1.4178063	0.035117056	0.18159619	0.987	1988	tags=35%, list=19%, signal=43%	
KEGG_NOTCH_SIGNALING_PATHWAY	KEGG_NOTCH_SIGNALING_PATHWAY		43	0.4740713	1.3889351	0.067307696	0.2183192	0.994	1596	tags=30%, list=15%, signal=35%	
KEGG_DORSO_VENTRAL_AXIS_FORMATION	KEGG_DORSO_VENTRAL_AXIS_FORMATION		18	0.56512535	1.3858119	0.10034602	0.21484792	0.994	1742	tags=39%, list=16%, signal=46%	
KEGG_ACUTE_MYELOID_LEUKEMIA	KEGG_ACUTE_MYELOID_LEUKEMIA		50	0.45113847	1.3810076	0.052117262	0.21484607	0.996	1986	tags=26%, list=19%, signal=32%	
KEGG_LONG_TERM_DEPRESSION	KEGG_LONG_TERM_DEPRESSION		44	0.4619646	1.366263	0.0547504	0.22873452	0.997	1986	tags=23%, list=19%, signal=28%	
KEGG_MAPK_SIGNALING_PATHWAY	KEGG_MAPK_SIGNALING_PATHWAY		182	0.37537384	1.3582966	0.01920439	0.23290893	1.0	2471	tags=31%, list=23%, signal=40%	
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS		78	0.41408396	1.3395638	0.062015504	0.25646928	1.0	1703	tags=23%, list=16%, signal=27%	
KEGG_GLIOMA	KEGG_GLIOMA		54	0.43402913	1.3350425	0.0796875	0.25713164	1.0	1986	tags=31%, list=19%, signal=39%	
KEGG_GAP_JUNCTION	KEGG_GAP_JUNCTION		62	0.42956027	1.332698	0.06422018	0.25300053	1.0	1892	tags=24%, list=18%, signal=29%	
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION		70	0.40792805	1.3015872	0.08056872	0.30249837	1.0	2775	tags=33%, list=26%, signal=44%	
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM		24	0.49394727	1.2935969	0.12908778	0.30889055	1.0	2428	tags=38%, list=23%, signal=49%	
KEGG_HUNTINGTONS_DISEASE	KEGG_HUNTINGTONS_DISEASE		114	0.37204745	1.285881	0.05950653	0.31413808	1.0	522	tags=7%, list=5%, signal=7%	
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS		15	0.542751	1.2841936	0.16637479	0.3081034	1.0	1757	tags=33%, list=17%, signal=40%	
KEGG_TYPE_II_DIABETES_MELLITUS	KEGG_TYPE_II_DIABETES_MELLITUS		31	0.46648166	1.2735505	0.1331058	0.3198826	1.0	1601	tags=23%, list=15%, signal=27%	
KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY		114	0.3718121	1.2634218	0.07946027	0.33042663	1.0	1660	tags=19%, list=16%, signal=23%	
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	KEGG_GLYCOLYSIS_GLUCONEOGENESIS		38	0.44437784	1.2586837	0.15347335	0.33177677	1.0	2484	tags=29%, list=23%, signal=38%	
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON		146	0.35517475	1.2539988	0.07012623	0.33282587	1.0	2013	tags=23%, list=19%, signal=28%	
KEGG_MTOR_SIGNALING_PATHWAY	KEGG_MTOR_SIGNALING_PATHWAY		45	0.4020377	1.1946423	0.18167202	0.45252547	1.0	1986	tags=24%, list=19%, signal=30%	
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY		48	0.40047246	1.1888686	0.20093457	0.45540705	1.0	2411	tags=33%, list=23%, signal=43%	
KEGG_ARACHIDONIC_ACID_METABOLISM	KEGG_ARACHIDONIC_ACID_METABOLISM		21	0.4651196	1.1823188	0.2338403	0.46003458	1.0	1523	tags=14%, list=14%, signal=17%	
KEGG_HEDGEHOG_SIGNALING_PATHWAY	KEGG_HEDGEHOG_SIGNALING_PATHWAY		28	0.4374578	1.1701746	0.23722628	0.47820044	1.0	1567	tags=21%, list=15%, signal=25%	
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION		63	0.36807677	1.1578585	0.21538462	0.49691427	1.0	1061	tags=16%, list=10%, signal=18%	
KEGG_FOCAL_ADHESION	KEGG_FOCAL_ADHESION		145	0.3286605	1.1540893	0.17193948	0.49467772	1.0	2013	tags=22%, list=19%, signal=27%	
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY		33	0.4164923	1.1508399	0.24418604	0.49172506	1.0	1763	tags=33%, list=17%, signal=40%	
KEGG_RNA_DEGRADATION	KEGG_RNA_DEGRADATION		54	0.3727744	1.1358613	0.21896552	0.51866955	1.0	2135	tags=31%, list=20%, signal=39%	
KEGG_ENDOCYTOSIS	KEGG_ENDOCYTOSIS		136	0.32359758	1.1217979	0.23597123	0.54317486	1.0	1683	tags=18%, list=16%, signal=21%	
KEGG_RIBOSOME	KEGG_RIBOSOME		68	0.34407586	1.0842135	0.3323124	0.6308663	1.0	4821	tags=66%, list=45%, signal=121%	
KEGG_LYSINE_DEGRADATION	KEGG_LYSINE_DEGRADATION		39	0.37612364	1.0833507	0.32209107	0.62075764	1.0	1879	tags=33%, list=18%, signal=40%	
KEGG_AXON_GUIDANCE	KEGG_AXON_GUIDANCE		93	0.32058394	1.0627724	0.34084085	0.6648363	1.0	1892	tags=23%, list=18%, signal=27%	
KEGG_SPHINGOLIPID_METABOLISM	KEGG_SPHINGOLIPID_METABOLISM		24	0.3984344	1.0567532	0.39232054	0.6682061	1.0	226	tags=8%, list=2%, signal=8%	
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS		113	0.3125799	1.0546902	0.34927535	0.66102844	1.0	2234	tags=24%, list=21%, signal=30%	
KEGG_ADHERENS_JUNCTION	KEGG_ADHERENS_JUNCTION		61	0.334014	1.0523942	0.362776	0.6551118	1.0	809	tags=11%, list=8%, signal=12%	
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION		78	0.32281706	1.042514	0.37724552	0.66915566	1.0	1703	tags=22%, list=16%, signal=26%	
KEGG_PRION_DISEASES	KEGG_PRION_DISEASES		22	0.4055629	1.033561	0.40106952	0.68168175	1.0	1850	tags=23%, list=17%, signal=27%	
KEGG_CHRONIC_MYELOID_LEUKEMIA	KEGG_CHRONIC_MYELOID_LEUKEMIA		63	0.3293821	1.0264169	0.40858504	0.68906164	1.0	2209	tags=30%, list=21%, signal=38%	
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM		15	0.42550287	1.0077845	0.4648148	0.7277749	1.0	1609	tags=20%, list=15%, signal=24%	
KEGG_BASAL_TRANSCRIPTION_FACTORS	KEGG_BASAL_TRANSCRIPTION_FACTORS		24	0.38318643	0.9974013	0.4708904	0.7433468	1.0	2232	tags=29%, list=21%, signal=37%	
KEGG_O_GLYCAN_BIOSYNTHESIS	KEGG_O_GLYCAN_BIOSYNTHESIS		17	0.3944168	0.9571201	0.5539823	0.8384673	1.0	1765	tags=35%, list=17%, signal=42%	
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		62	0.29548332	0.9340366	0.5555556	0.88814867	1.0	2107	tags=24%, list=20%, signal=30%	
KEGG_GLYCEROLIPID_METABOLISM	KEGG_GLYCEROLIPID_METABOLISM		32	0.333935	0.9295343	0.5611888	0.8869501	1.0	1159	tags=19%, list=11%, signal=21%	
KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION		72	0.28218743	0.9064661	0.6640867	0.9356691	1.0	1275	tags=11%, list=12%, signal=13%	
KEGG_RNA_POLYMERASE	KEGG_RNA_POLYMERASE		24	0.35298163	0.8912501	0.66204506	0.962078	1.0	1670	tags=25%, list=16%, signal=30%	
KEGG_TIGHT_JUNCTION	KEGG_TIGHT_JUNCTION		86	0.2705869	0.88942724	0.6909091	0.9518404	1.0	2436	tags=22%, list=23%, signal=28%	
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION		35	0.3165246	0.88579166	0.6434494	0.9469503	1.0	1414	tags=14%, list=13%, signal=16%	
KEGG_P53_SIGNALING_PATHWAY	KEGG_P53_SIGNALING_PATHWAY		47	0.2884854	0.8580125	0.6969206	1.0	1.0	2143	tags=23%, list=20%, signal=29%	
KEGG_N_GLYCAN_BIOSYNTHESIS	KEGG_N_GLYCAN_BIOSYNTHESIS		39	0.29734734	0.857655	0.69860625	0.99035794	1.0	1460	tags=15%, list=14%, signal=18%	
KEGG_TYROSINE_METABOLISM	KEGG_TYROSINE_METABOLISM		18	0.34590104	0.84064335	0.72759855	1.0	1.0	1284	tags=17%, list=12%, signal=19%	
KEGG_THYROID_CANCER	KEGG_THYROID_CANCER		21	0.33014655	0.82879573	0.69503546	1.0	1.0	2347	tags=38%, list=22%, signal=49%	
KEGG_MELANOMA	KEGG_MELANOMA		47	0.274908	0.820389	0.7451613	1.0	1.0	1986	tags=26%, list=19%, signal=31%	
KEGG_COLORECTAL_CANCER	KEGG_COLORECTAL_CANCER		53	0.2647388	0.80302393	0.82580644	1.0	1.0	2252	tags=23%, list=21%, signal=29%	
KEGG_ARGININE_AND_PROLINE_METABOLISM	KEGG_ARGININE_AND_PROLINE_METABOLISM		34	0.2863184	0.7969257	0.7979452	1.0	1.0	1921	tags=21%, list=18%, signal=25%	
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM		55	0.2583397	0.782327	0.872	1.0	1.0	1142	tags=13%, list=11%, signal=14%	
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY		25	0.29760763	0.77950907	0.8052174	1.0	1.0	1492	tags=16%, list=14%, signal=19%	
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY		44	0.25771415	0.7631129	0.8788368	1.0	1.0	1655	tags=20%, list=16%, signal=24%	
KEGG_PURINE_METABOLISM	KEGG_PURINE_METABOLISM		126	0.21940054	0.7559909	0.94075143	1.0	1.0	2722	tags=32%, list=26%, signal=42%	
KEGG_SMALL_CELL_LUNG_CANCER	KEGG_SMALL_CELL_LUNG_CANCER		68	0.23358744	0.7473851	0.92802453	1.0	1.0	973	tags=7%, list=9%, signal=8%	
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC		47	0.24443287	0.7321861	0.9055375	1.0	1.0	548	tags=6%, list=5%, signal=7%	
KEGG_BUTANOATE_METABOLISM	KEGG_BUTANOATE_METABOLISM		22	0.28323928	0.72904354	0.84628975	1.0	1.0	1115	tags=14%, list=11%, signal=15%	
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION		79	0.22344375	0.72438776	0.9622047	1.0	1.0	2256	tags=24%, list=21%, signal=30%	
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	KEGG_DRUG_METABOLISM_OTHER_ENZYMES		17	0.2967216	0.7108574	0.86580884	1.0	1.0	2614	tags=29%, list=25%, signal=39%	
KEGG_LEISHMANIA_INFECTION	KEGG_LEISHMANIA_INFECTION		41	0.2484153	0.70971006	0.9136808	1.0	1.0	2252	tags=24%, list=21%, signal=31%	
KEGG_PANCREATIC_CANCER	KEGG_PANCREATIC_CANCER		60	0.21751909	0.6738901	0.9601276	1.0	1.0	2340	tags=27%, list=22%, signal=34%	
KEGG_PPAR_SIGNALING_PATHWAY	KEGG_PPAR_SIGNALING_PATHWAY		39	0.23567626	0.67303663	0.9470305	1.0	1.0	2412	tags=26%, list=23%, signal=33%	
KEGG_BETA_ALANINE_METABOLISM	KEGG_BETA_ALANINE_METABOLISM		17	0.26924762	0.65373284	0.9255319	1.0	1.0	1182	tags=18%, list=11%, signal=20%	
KEGG_PROPANOATE_METABOLISM	KEGG_PROPANOATE_METABOLISM		26	0.23830268	0.63800395	0.9540034	1.0	1.0	1115	tags=12%, list=11%, signal=13%	
KEGG_CARDIAC_MUSCLE_CONTRACTION	KEGG_CARDIAC_MUSCLE_CONTRACTION		19	0.25178885	0.62196815	0.94485295	1.0	1.0	2870	tags=26%, list=27%, signal=36%	
KEGG_PYRUVATE_METABOLISM	KEGG_PYRUVATE_METABOLISM		30	0.19533353	0.5387042	0.99329984	1.0	1.0	2359	tags=20%, list=22%, signal=26%	
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM		50	0.1751183	0.5225676	0.99526066	1.0	1.0	2411	tags=16%, list=23%, signal=21%	
KEGG_APOPTOSIS	KEGG_APOPTOSIS		56	0.16420479	0.49843088	1.0	1.0	1.0	2503	tags=20%, list=24%, signal=26%	
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS		19	0.1916753	0.48046488	1.0	1.0	1.0	2937	tags=32%, list=28%, signal=44%	
KEGG_CITRATE_CYCLE_TCA_CYCLE	KEGG_CITRATE_CYCLE_TCA_CYCLE		27	0.16993742	0.45600414	1.0	1.0	1.0	1609	tags=11%, list=15%, signal=13%	
KEGG_TRYPTOPHAN_METABOLISM	KEGG_TRYPTOPHAN_METABOLISM		25	0.16318622	0.42782262	0.9982729	1.0	1.0	2688	tags=20%, list=25%, signal=27%	
KEGG_PARKINSONS_DISEASE	KEGG_PARKINSONS_DISEASE		71	0.11607602	0.3706532	1.0	0.9999527	1.0	4023	tags=35%, list=38%, signal=56%	
